Date,City,Session,Outlet,Restaurant,ItemName,Quantity,MasterID
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
18-04-2017,CH,,,,,,
